,title,employer,location,rating,description,salary_estimate,easy_apply,career_opportunities_rating,comp_and_benefits_rating,culture_and_values_rating,senior_management_rating,work_life_balance_rating,company_size,company_type,company_sector,company_founded,company_industry,company_revenue
420,QA Engineer,Via,Tel Aviv-Yafo,4.1,"Via is using technology to transform transportation around the world. From changing a single person’s daily commute to reducing humanity’s collective environmental footprint — we’ve got huge goals. As a QA Engineer at Via, you’ll join a QA team, designated to validate the quality of some of Via’s products, and make sure we deliver amazing & amazingly reliable products. What You’ll Do: Develop and execute comprehensive manual test plans and test cases for frontend features and functionalities. Conduct functional, regression, and usability testing of web-based applications to ensure adherence to design specifications and user requirements. Collaborate with cross-functional teams to reproduce and isolate reported defects, providing clear and concise bug reports using appropriate bug tracking systems.",-1,0,4.0,4.0,4.2,4.0,3.8,501 to 1000 Employees,Company - Private,Information Technology,2012,Internet & Web Services,Unknown / Non-Applicable
421,Software Backend Engineer,OM2 Technologies,Herzliya,4.4,"OM2 Technologies is a SaaS Fintech company the develop trading platforms. Using the cutting edge latest technology, strive to low latency and high performance and scale, enable us to stand with business needs and strong technologies competitive companies. OM2 is currently looking for a Software Engineer to join our team. We are looking for someone who can contribute their skills, passion and experience to developing our challenging products. You will be responsible for designing and building core infrastructures applications. You will have the privilege to work shoulder-to-shoulder with a very strong and talented team.",-1,1,3.9,4.7,3.9,3.8,4.6,Unknown,Company - Private,-1,-1,-1,Unknown / Non-Applicable
422,QA Engineer,FrontStory,Tel Aviv-Yafo,4.2,"We are looking for a QA Engineer to oversee our Quality Assurance team. You will be required to oversee all aspects of software and product testing within the company. This may include developing test strategies, drawing up test documents, identifying faults, and reviewing QA reports. To ensure success as a QA Engineer you should have knowledge in analytics, high-level problem-solving skills, and the ability to project manage. Responsibilities: Meeting with the software/product designers to determine quality assurance parameters. Writing and working with test case documentation (STD, STP).  Requirements:",-1,1,4.1,4.1,4.3,4.2,4.4,1 to 50 Employees,Company - Private,Media & Communication,2012,Publishing,Unknown / Non-Applicable
423,Junior Full Stack Engineer לחברה בינלאומית מצליחה,Gotfriends,Tel Aviv-Yafo,4.8,"מיקום: ת""א והמרכז תיאור המשרה: חברה בינלאומית מצליחה מחפשת את הטאלנט הבא! החברה עוסקת בתחום ה-IOT ו-Big Data, ומפתחת מערכות חכמות לרכב. מונים כ-60 עובדים בארץ ו-150 בעולם, יושבים במרכז הארץ ועובדים במודל היברידי. במסגרת התפקיד, הצטרפות לצוות פיתוח Full Stack ב-NodeJS ו-React. מעוניין/ת לשמוע עוד? שלח/י קורות חיים ונתעדכן! דרישות המשרה: שנה ניסיון בפיתוח NodeJS ו-React תואר טכנולוגי / יוצא/ת יחידה טכנולוגית",-1,0,4.1,4.6,4.1,4.5,3.7,51 to 200 Employees,Unknown,-1,-1,-1,-1
424,SOFTWARE AUTOMATION ENGINEER R&D,Toka,Tel Aviv-Yafo,3.7,"Tel Aviv, IL DESCRIPTION We are seeking a highly skilled and motivated Software Automation Engineer to join our team. As a Software Automation Engineer, you will be responsible for designing, developing, and implementing software solutions to ensure the quality and reliability of our software products. You will tackle challenging technological issues on a daily-basis in areas such as computer networking, operation systems, complexity and efficiency, distributed programming, parallelism, concurrency, user-experience (UX) and so much more. You will collaborate with cross-functional teams to understand requirements, create test strategies, develop automation frameworks, write test scenarios to evaluate the quality and performance of the system. Your skills and expertise will play a crucial role in improving Toka’s cutting edge IoT intelligence platform, and by extension, improving the security of Tier-1 countries around the globe!",-1,0,3.4,3.5,3.5,3.3,3.5,1001 to 5000 Employees,Company - Private,-1,2009,-1,$100 to $500 million (USD)
425,QA Engineer,Lemonade,Tel Aviv-Yafo,3.6,"We're looking for an experienced QA Engineer who is passionate about technology and inspired by great UX.  You'll be instrumental in bringing features to the finish line while collaborating closely with developers, as well as with the Product, Data, and Machine Learning teams—all with the goal of delivering a seamless, joyful experience for our customers. In this role you'll Analyze user stories to identify test cases, ensuring an appropriate mix of manual and automated test coverage",-1,1,3.3,3.4,3.6,3.3,3.5,1001 to 5000 Employees,Company - Public,Insurance,2015,Insurance Carriers,$100 to $500 million (USD)
426,QA Engineers,BUFFERZONE Security,Herzliya,-1.0,"We are looking for motivated and talented people to join our team. If you are looking for a challenging position in a fast-paced start-up environment, please send your CV to us at careers@bufferzonesecurity.com.  BUFFERZONE’s QA team is responsible for verifying that all product releases meet the highest standards. As a member of the QA team, the QA engineer will be responsible for planning, writing and executing product test plans, both manual and automatic. The job requires a good understanding of the MS Windows environment, Windows applications, client-server systems, and security applications. Responsibilities",-1,0,2.0,2.0,2.0,2.0,5.0,1 to 50 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
427,QA Engineer,Via,Tel Aviv-Yafo,4.1,"Via is using technology to transform transportation around the world. From changing a single person's daily commute to reducing humanity's collective environmental footprint — we've got huge goals. As a QA Engineer at Via, you'll join a QA team, designated to validate the quality of some of Via's products, and make sure we deliver amazing & amazingly reliable products. What You'll Do: Develop and execute comprehensive manual test plans and test cases for frontend features and functionalities. Conduct functional, regression, and usability testing of web-based applications to ensure adherence to design specifications and user requirements. Collaborate with cross-functional teams to reproduce and isolate reported defects, providing clear and concise bug reports using appropriate bug tracking systems.",-1,1,4.0,4.0,4.2,4.0,3.8,501 to 1000 Employees,Company - Private,Information Technology,2012,Internet & Web Services,Unknown / Non-Applicable
428,QA Engineer,ClearML,Tel Aviv-Yafo,-1.0,"Research Scientists And Developers - We Are Looking For You We’re looking for brilliant people, passionate about artificial intelligence, deep learning and engineering, and that derive pleasure from developing innovative solutions for challenging problems. At ClearML, you will have the chance to make an impact on the field of AI and explore the frontiers of machine learning and deep learning in general and AI platforms in particular. We offer a supportive environment that facilitates learning and collaboration, surrounded by like-minded people, and with a plethora of opportunities for career growth and development.",-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,1 to 50 Employees,Contract,-1,-1,-1,Unknown / Non-Applicable
429,QA Engineer,Percepto,Israel,4.0,"Percepto is the leading provider of autonomous inspection and monitoring solutions, harnessing robotics, including our very own market-leading industrial drone-in-a-box solution. Our team is made up of software and hardware engineers, industry experts and professionals who are all passionate about innovation and driven to push the boundaries of what’s possible with software, AI, and hardware. We are a fast-growing company with offices in Israel, the U.S. and Australia, with Fortune 500 clients around the world. Our company growth is not stopping any time soon, and we are looking for great talent like you to join our team! We are looking for an experienced and motivated QA Engineer with a passion for quality and technology to join the QA team for our product. Why join Percepto? We care about the people we work with; we want our team members to grow and develop professionally, to find their job rewarding and intellectually stimulating, and of course - to have fun and feel that they are part of the Percepto family.  Requirements:  Responsibilities:",-1,1,3.4,3.0,3.6,3.2,3.6,51 to 200 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
430,Software Engineer,Hailo,Tel Aviv-Yafo,4.0,"About the company Hailo is a leading high-tech company, developing top-performing AI processors for edge devices in various industries. We combine an extensive understanding of how neural networks operate, with our team’s expertise in SW and HW architecture, to develop products that transform how we use machines to perceive and analyze the world around us. Our company is led by a group of experts from a wide range of disciplines, combining experience from elite intelligence units as well as leading tech companies in Israel and abroad, with a track record of executing complex projects from the ground up.  Requirements:  Responsibilities:  Advantages:",-1,1,3.7,3.6,3.6,3.2,4.0,201 to 500 Employees,Company - Private,Information Technology,2011,Computer Hardware Development,Unknown / Non-Applicable
431,Software QA Engineer,Invaya,Herzliya,3.3,Job Description: Develop and maintain both manual and automated test cases Create and implement testing approaches of web and software applications Write and execute test plans for new features Participate in design and documentation reviews Identify and communicate risks to the project team  Required Skills: 3+ years of experience in manual software testing Experience testing web UI/UX Experience with project and defect management systems Excellent written and verbal communicaton skills Create test plans and execute test cases across all functional areas of the products,-1,0,2.7,3.0,3.3,2.5,2.6,51 to 200 Employees,Company - Private,Transportation & Logistics,2010,Taxi & Car Services,Unknown / Non-Applicable
432,QA Engineer,CALLUP,Rosh Ha`Ayin,-1.0,"We are looking for to notch QA team player We offer: Great atmosphere Space to bring in new disciplines Place of joy mixed with hard work  The perfect candidate will have total ownership of building, releasing and testing of the Company’s products. Testing involves working with various telecommunication technologies, log inspection, writing test and other documents, version tacking and bug reporting.   1-3 years of manual C/S testing experience Degree in a technological field Web testing experience a must Experience with writing STD/STP documents Testing experience (ATP, Regression tests, Sanity tests) Knowledge of QA methodologies High level English   Background in telecom/communications – big advantage Development skills, compile/build code to release binaries Experience with Linux SQL experience",-1,1,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,Company - Private,-1,-1,-1,Unknown / Non-Applicable
433,QA Engineer,Castor,Tel Aviv-Yafo,-1.0,"We are a startup dedicated to realizing the 4th industrial revolution using 3D-Printing, and we are looking for a QA Engineer. In this role, you will be joining a small team, and help us take our product to the next level! Responsible for creating, maintaining, and performing exploratory, regression, and functional tests Work with relevant teams members to understand project enhancements or defect fixes and create, organize, and maintain test plans and test cases accordingly Challenge the team with end-cases and error handling scenarios  Requirements:",-1,1,3.6,3.9,4.1,3.5,4.3,201 to 500 Employees,Company - Private,Information Technology,2011,Computer Hardware Development,$25 to $100 million (USD)
434,Junior. DSP engineer,Silentium,Ness Ziona,3.1,"Job descriptions:  Development and integration of DSP systems in the field of acoustics. Development from scratch, customization, porting and optimization. Solution development in C/C++ and assembly. Working along with algorithms, HW, and DSP engineers. Job Requirements: Sc or M.Sc degree in Electronics Engineering or a similar field",-1,1,3.0,2.0,3.7,2.9,3.3,501 to 1000 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
435,Application Engineer,Unitronics,Central,2.9,"Unitronics designs, manufactures, and markets advanced control and automation solutions. Our extensive offering includes abroad array of VFDs and PLCs with integrated HMI and programming software. Unitronics PLCs range from micro-PLC + HMI devices for simple machine control, to complex controllers with advanced functions, a variety of onboard IOs and multiple communication options – including support for Industry 4.0 (smart factory) technology. Easy to use, efficient, and affordable, our products have been automating processes, systems and standalone applications since 1989. Today, our field-proven products automate hundreds of thousands of installations in diverse fields, including petrochemicals, automotive, food processing, plastics & textiles, energy & environment, water & waste water management – anywhere automated processes are required. Unitronics is represented by more than 160 distributors in over 55 countries around the globe, providing our customers with local support in their local languages.",-1,1,2.1,2.8,2.5,2.6,2.9,201 to 500 Employees,Company - Private,Manufacturing,1989,Machinery Manufacturing,Unknown / Non-Applicable
436,QA Engineer,Varonis,Herzliya,4.1,"Summary Data has never been more valuable and vulnerable. As cybercriminals become more sophisticated and regulations become stricter, organizations struggle to answer one key question: “Is my data safe?” At Varonis, we see the world of cybersecurity differently. Instead of chasing threats, we believe that the most practical approach is to protect data from the inside out. We’ve building the industry’s first fully autonomous data security platform to help our customers dramatically reduce risk with minimal human effort. At Varonis, we move fast. We’re an ultra-collaborative company with brilliant people who care deeply about the details. Together, we’re solving interesting and complex puzzles to keep the world’s data safe.",-1,0,4.1,4.1,4.1,3.9,4.0,1001 to 5000 Employees,Company - Public,Information Technology,2005,Software Development,$100 to $500 million (USD)
437,Junior Deep Learning Engineer בחברה לאחר רכישה מתוקשרת!,Gotfriends,Tel Aviv-Yafo,4.8,"מיקום: ת""א והמרכז תיאור המשרה: חברה מעולה הממומנת ב-120 מיליון דולר, נרכשו על ידי חברה גדולה ומוכרת ועובדים כחטיבה עצמאית לחלוטין. עוסקים ב Compute Power ל-AI, מפתחים מנוע חדשני מבוסס Deep Learning המאפשר כוח מחשוב מותאם Al לעיבוד כמויות Data עצומות. יש משרדים במרכז הארץ ובאיזור השרון על קו רכבת, לנוחות העובד. החברה מונה מאות עובדים. מדובר בתפקיד שהוא כחלק מצוות, פיתוח מודלים של בינה מלאכותית לשימוש עבור המעבדים. הפיתוח ב Python, שימוש בכלי Deep Learning כמו PyTorch ו- TensorFlow. העבודה ב-Production (ללא צד מחקרי, אלא פיתוח ומימוש של האלגוריתמים).",-1,0,4.1,4.6,4.1,4.5,3.7,51 to 200 Employees,Unknown,Human Resources & Staffing,-1,Staffing & Subcontracting,Unknown / Non-Applicable
438,NOC Engineer (Work in shifts),NeoGames,Tel Aviv-Yafo,4.3,"We are NeoGames, a global leader of iLottery solutions and services to the national and state-regulated lotteries. We are looking for a NOC Engineer (work in shifts) to join our NOC team.  Requirements: Ability to work in 24*7 shifts including weekends and holidays Technical troubleshooting ability Fluent English (verbal and written) Strong interpersonal and communication skills  Responsibilities:",-1,1,4.4,4.0,4.4,4.4,4.3,201 to 500 Employees,Company - Public,Information Technology,2005,Software Development,Unknown / Non-Applicable
439,QA Engineer,Waterfall Security Solutions,Rosh Ha`Ayin,3.0,"Waterfall is seeking an enthusiastic, collaborative and highly motivated QA engineer. We are looking for someone who thrives in a fast-paced environment and welcomes new challenges every day. In this position, you will test a security system that includes various Networking Protocols. The job entails of the system installation, as well as design, document and conducts the QA tests as part of the QA team. Responsibilities Developing and implementing manual test plans for complex, mission-critical security systems",-1,0,2.8,2.9,2.8,2.7,3.1,1 to 50 Employees,Company - Private,Information Technology,-1,Computer Hardware Development,Unknown / Non-Applicable
440,QA Engineer,Tictuk,Tel Aviv-Yafo,-1.0,"We are looking for a QA engineer to join our growing and passionate team here at TicTuk. You will be working with the latest technologies in a best practices environment, with an emphasis on personal growth. You will be working with big-name brands and affecting millions of end users while delivering outstanding user experiences. Tictuk’s QA stack: Testim.io, JIRA, Selenium, Jenkins Responsibilities: Create, execute, and maintain manual and automated tests  Requirements:",-1,1,4.0,3.3,4.3,4.0,2.6,1 to 50 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
441,QA Engineer,Cyberbit,Raanana,4.3,"Cyberbit Range is the world’s leading cyber-security training platform for cyber professionals with clients from Fortune 500, Universities, Governments, and Militaries globally. Sounds intriguing? That’s because it is! Cyberbit Range deploys real-world attacks using reverse-engineered malware onto a virtual corporate network, allowing users to defend against live attacks using commercial-grade security tools to effectively train cyber professionals in industry-standard detection, response, and attack mitigation techniques. Cyberbit is looking for a talented QA Engineer to join our unique Cyber Training Product – the “ Range”, which is the number 1 platform for Simulation and Training of Cyber-attacks. As part of the team, you’ll be responsible for the identification of test requirements from defined specifications, mapping test case requirements, and designing test coverage plans.  Requirements:  Re: Raanana,Zarhin 13, building A, 3th floor  You will love working with us:",-1,1,4.2,3.9,4.2,4.3,4.2,51 to 200 Employees,Company - Private,Information Technology,2015,Software Development,Unknown / Non-Applicable
442,QA Engineer (Casual Games),PlayWorks Digital,Tel Aviv-Yafo,-1.0,"Play.Works is the leading games platform distributed through connected devices with the largest CTV game catalog in the world with over 400+ titles built for TV from the ground-up including Crossy Road, Trivia Crack, Tetris®, doodle jump, games from Atari® and Play.Works originals. Play.Works video portfolio leverages a proprietary connected device framework to enable rapid development across multiple Connected TV platforms to distribute AVOD apps and linear channels from creator superstars like SSundee, Ninja Kidz as well as original networks, such as BRB: Travel & Food. Play.Works games and video can be found on world leading players such as Comcast, Cox, SKY, Roku, Vizio, LG, Samsung and most major pay TV platforms in North America and the UK with a combined reach of over 250M homes. For our QA team, we are looking for a candidate that is passionate about games!",-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,1 to 50 Employees,Contract,-1,-1,-1,Unknown / Non-Applicable
443,QA Engineer,Neema Shefa Israel,Tel Aviv-Yafo,-1.0,"Our Mission  Neema is all about impact - How often do you get the chance to affect the life of others, across the globe? Our vision is to let everyone enjoy financial freedom, regardless of their banking status, credit score or other obsolete metrics. Our platform does just that, without depending on the traditional banking system. We provide digital financial services for a variety of populations, serving tens of thousands of customers every month.  Using cutting edge technologies and our global financial network, we provide our customers, individuals or businesses, advanced services including multi-currency account, international Visa card, and real-time cross-border payments, with expertise in hard-to-reach destinations.",-1,0,2.0,2.0,2.0,2.0,2.0,51 to 200 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
444,QA Engineer,Silentium,Ness Ziona,3.1,"Please send your CV with the job title to: jobs@Silentium.com Job description:  Responsible for the quality of the R&D group outcomes. Define and follow up processes and standards. Responsible for testing and validation of software specifications according to customer requirements Regular participant in R&D design meetings. Analyzing SRS documents and writing test documents (STP, STD)",-1,1,3.0,2.0,3.7,2.9,3.3,501 to 1000 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
445,QA Engineer,Aquant,Tel Aviv-Yafo,4.0,"Technology and customer expectations are evolving fast, and service teams cannot keep pace. At Aquant, our mission is to enable service organizations to thrive in the future, using AI to harness customer data and the hidden knowledge of their service workforce. Aquant’s Service Co-Pilot empowers service organizations and their customers to make the best, most efficient decision for every service challenge. Our R&D team is looking for a QA Engineer with the right aptitude and attitude to join our fast-growing company. Our ideal candidate will be responsible for ensuring the quality, reliability, and performance of our software applications. You will work closely with the development team, and stakeholders to identify and resolve defects, verify functionality, and ensure a seamless user experience.",-1,1,3.8,4.0,4.1,4.0,3.9,51 to 200 Employees,Company - Private,Information Technology,2016,Enterprise Software & Network Solutions,Unknown / Non-Applicable
446,Junior Technical Support Engineer,SuperCom,Tel Aviv-Yafo,-1.0,"DESCRIPTION SuperCom is seeking an enthusiastic, collaborative, and highly motivated Technical Support Engineer to join our IoT division. We are looking for someone who thrives in a fast-paced environment and welcomes new challenges every day. Providing constant technical support to partners and customers remotely from the company’s headquarters in Tel Aviv using all methods of communication (email, phone, remote sessions, etc.) The position includes: Providing support for customers and partners around the world. Troubleshooting issues via ticket systems, phone, and email in proficient English.",-1,0,3.7,3.8,4.3,3.9,4.2,201 to 500 Employees,Company - Public,Retail & Wholesale,-1,Wholesale,Unknown / Non-Applicable
447,Junior Test Engineer IRC189415,GlobalLogic,Ramat Gan,3.9,Job: IRC189415  Location: Israel - Ramat-Gan  Designation: Junior Test Engineer  Experience: 0-1 years  Function: Quality Assurance,-1,0,3.7,3.5,3.9,3.6,4.0,10000+ Employees,Company - Private,Information Technology,2000,Information Technology Support Services,$500 million to $1 billion (USD)
448,Manual QA Engineer,Agora,Tel Aviv-Yafo,3.7,"We're Agora, an early-stage Fintech startup based in TLV on a mission to revolutionize the way Real Estate firms and investors manage their capital. Our Investment Management software help companies raise and preserve more capital by automating their back-office operations, increasing their investors' satisfaction, and providing them with advanced tools for better marketing efforts. As a Quality Assurance Engineer at Agora, you will be responsible for conducting tests before product launches, managing and maintaining a clear stability image of the system, and building automated tests to handle scale. You’ll need to have great technical skills, prior experience testing business products, and a comprehensive understanding of QA workflow and technology in general.  Requirements:  What are we looking for:   Equal opportunity:",-1,1,3.7,3.5,3.6,3.2,3.8,1001 to 5000 Employees,Company - Private,Media & Communication,1978,Publishing,Unknown / Non-Applicable
449,JUNIOR SYSTEM ENGINEER,אלביט מערכות,Tel Aviv,3.8,"קוד משרה: JB-70074220 מיקום גיאוגרפי: גוש דן עיר: חולון  תיאור המשרה לאתר החברה בחולון דרוש.ה בודק.ת/מהנדס.ת בפרויקט שליטה ובקרה של מערכת נשק לחיל האוויר, הפרויקט מבצעי באתר הלקוח  במסגרת התפקיד- תהליך הכשרה בפרויקט – השתלבות כבודק.ת של האפליקציה: כתיבת מפרטי דרישות, בדיקות אוטומטיות, ובדיקות ידניות תמיכה באתרים המבצעיים ובמעבדות השונות, וכן אינטגרציות עם מערכות המתממשקות למערכת בהמשך, כתלות בכישורים ובהשתלבות בצוות: כתיבת דרישות הנדסיות (אפיונים) לחלקים שונים במערכת",-1,0,3.7,3.0,3.6,3.4,4.0,10000+ Employees,Company - Public,Aerospace & Defense,1967,Aerospace & Defense,$1 to $5 billion (USD)
450,Junior Software Engineer לחברת הייטק מובילה עם 1500 עובדים,Gotfriends,Tel Aviv-Yafo,4.8,"מיקום: ת""א והמרכז תיאור המשרה: למשרת פיתוח ורסטילית דרוש/ה מפתח/ת Junior. יש כמה תקנים, פיתוח Net Server Web. ועבודה עם AWS, או פיתוח וורסטילי עם Net/C++/Java/Ruby. - דינאמי ומשתנה בהתאם לצורך יש פיתוחים מאפס ופטנטים שרשומים על הצוות. כ60% מחקר טכנולוגיות וכלים והשאר פיתוח, בנוסף Design, ארכיטקטורה. מדובר על חברת הייטק מובילה עולמית בתחומים של שיתוף מידע מאובטח בין ארגונים, שליטה ובקרה על פעילותם של משתמשים בעלי הרשאות גבוהות בארגון והגנה מפני התקפות סייבר. מונים למעלה מ 1500 עובדים, המשרה היא בצוות שאחראי על פיתוחים חדשים שמאפשרים למוצרים ליצור אותנטיקציות חדשות בפלטפורמות מגוונות. כל פעם מייצרים אותנטיקציה חכמה כדי להציע אבטחה גבוהה יותר. מאפשרים 2-3 ימי עבודה מהבית, נשמח להכיר אותך!",-1,0,4.1,4.6,4.1,4.5,3.7,51 to 200 Employees,Unknown,Human Resources & Staffing,-1,Staffing & Subcontracting,Unknown / Non-Applicable
451,Junior Full Stack Engineer לחברה בינלאומית מצליחה,Gotfriends,Tel Aviv-Yafo,4.8,"מיקום: ת""א והמרכז תיאור המשרה: חברה בינלאומית מצליחה מחפשת את הטאלנט הבא! החברה עוסקת בתחום ה-IOT ו-Big Data, ומפתחת מערכות חכמות לרכב. מונים כ-60 עובדים בארץ ו-150 בעולם, יושבים במרכז הארץ ועובדים במודל היברידי. במסגרת התפקיד, הצטרפות לצוות פיתוח Full Stack ב-NodeJS ו-React. מעוניין/ת לשמוע עוד? שלח/י קורות חיים ונתעדכן! דרישות המשרה: שנה ניסיון בפיתוח NodeJS ו-React תואר טכנולוגי / יוצא/ת יחידה טכנולוגית",-1,0,4.1,4.6,4.1,4.5,3.7,51 to 200 Employees,Unknown,Human Resources & Staffing,-1,Staffing & Subcontracting,Unknown / Non-Applicable
452,Technical Support Engineer,BUFFERZONE Security,Herzliya,-1.0,"We are looking for motivated and talented people to join our team. If you are looking for a challenging position in a fast-paced start-up environment, please send your CV to us at careers@bufferzonesecurity.com.  The Technical Support Engineer will help support our customers, as well as demonstrate and deploy BUFFERZONE Security products. Responsibilities Using the company’s ticketing system to take care of support requests from customers and prospects, while being responsible to follow up, providing resolution and verifying customer satisfaction",-1,0,2.0,2.0,2.0,2.0,5.0,1 to 50 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
453,Machine Learning Engineer / Software Engineer,Horizon Technologies,Ramat Gan,3.5,"We’re seeking an experienced Machine Learning Engineer / Software Engineer (ML oriented), who will be integral to the data science feature development process, working in tandem with data engineering. You will design machine learning pipelines, apply algorithms to generate predictions and tackle data set challenges, and develop the first-ever, real-time corporate credit score platform. This isn't just another job. you'll be a key part of an exciting, experienced team in a fast-paced environment. You will:  Build forecasting/prediction models from scratch (POC) to production-ready Work closely in aligning the product, research, and development teams in crafting the product, increasing product effectiveness Take a critical role in the research process for finding the best market solutions for defined business problems Provide guidance to the R&D team and product teams  You have:  2+ years of experience as a Senior Software Engineer (ML), Machine Learning Engineer, Data Engineer, or in a similar role 4+ years of hands-on experience in engineering with Python Minimum 3-4 years of relevant experience: SQL complex queries (aggregations, analysis, etc.), as a strong cloud architect Degree in Computer Science, Physics, Mathematics, or equivalent experience Profound analytical skills and true love for data Extensive background in statistical analysis",-1,0,3.3,3.3,3.0,3.1,2.9,201 to 500 Employees,Company - Private,Management & Consulting,-1,Business Consulting,$25 to $100 million (USD)
454,QA Engineer,Cobwebs Technologies,Herzliya,4.4,"About us: Cobwebs is a global leader in Web Intelligence, using the most advanced AI technologies to help law enforcement organizations and national security agencies detect risks and threats on the web. We are a fast-growing company whose customers include top government agencies and private sector entities worldwide.  Requirements:  Responsibilities:",-1,1,4.1,3.9,4.3,3.9,4.2,51 to 200 Employees,Company - Private,Information Technology,-1,Computer Hardware Development,Unknown / Non-Applicable
455,Software Engineer,Cyesec,Herzliya,4.3,"CYE is helping world-class security teams optimize their security decisions using a data-driven approach. As a software engineer at CYE, you’ll lead core features in our SaaS platform. You’ll work closely with cybersecurity researchers and data scientists and get a chance to learn from experts in these fields. Our technology stack includes AWS, Docker, Redis, Apache Spark, and Databricks, just to name a few. You'll work on: Designing, building, and scaling new product features and backend services from scratch using cutting-edge technologies Driving technological and architectural decisions Building world-class engineering standards, tools, and processes",-1,0,4.1,3.8,4.4,4.2,4.3,51 to 200 Employees,Company - Private,Information Technology,2012,Enterprise Software & Network Solutions,Unknown / Non-Applicable
456,Deep Learning Engineer,Replies AI,Tel Aviv-Yafo,4.5,JOIN US We are the new generation of artificial intelligence. Our engine is creating success stories around the world by assisting support teams to bring an exceptional service experience. Deep Learning Engineer - Tel Aviv DESCRIPTION  We are looking for a Deep Learning Engineer to join our ML/DL engine team. Our data science team is structured entirely with ML developer who contributes to the development of DL-based algorithm but also to its connectivity to the product and business. We're looking for people who are passionate to help customers and not just explore the research side of things.  RESPONSIBILITIES,-1,0,4.5,4.5,4.5,4.5,4.5,Unknown,Company - Private,-1,-1,-1,Unknown / Non-Applicable
457,Deep Learning Researcher / Engineer,Inspekto,Ramat Gan,-1.0,"Join our fun, dynamic work environment in the heart of Tel Aviv’s high-tech area. Together, we’ll use formerly-science fiction technology to reimagine QA for industrial manufacturing and impact a $30 billion market. Contact us for Job Offers here: careers@inspekto.com Inspekto is looking for an enthusiastic and creative algorithm developer. Introduction We are taking on very challenging machine-learning tasks – from controlling physical cameras and illuminations, to universal single-shot detectors and accurate 3D homography alignments, to truly unique meta-learners.",-1,1,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,Company - Private,-1,-1,-1,Unknown / Non-Applicable
458,Junior system engineer,אלביט מערכות,Rehovot,3.8,"קוד משרה: JB-70074860 מיקום גיאוגרפי: השפלה עיר: רחובות  תיאור המשרה אלביט מערכות, חברת ההייטק הביטחונית המובילה בתחומה, מציעה לך כרטיס כניסה לעולם הנדסת מערכות אלקטרואופטיות נמאס לך שלכל משרה נדרש ניסיון? ואיפה בכלל ניתן לרכוש ניסיון כשאת מהנדסת טרייה? אנחנו מחפשים אותך, מהנדסת צעירה שהיא הבטחה לעתיד  אם בשנתיים האחרונות סיימת תואר בהנדסת חשמל / פיזיקה / אלקטרואופטיקה, או שאת סטודנטית בשנה""ל האחרונה, זאת ההזדמנות שלך לקחת חלק בפיתוח פורץ דרך כחלק מקבוצת הנדסת מערכת ברחובות. הצטרפי אלינו לעבודה מלאת סיפוק בפיתוח מצלמות חלל במסגרת עבודתך תשתלבי בסביבת עבודה דינאמית ומאתגרת שמאפשרת צמיחה והתקדמות, תחשפי לתחום עניין מרתק תוך כדי תרומה ממשית לביטחון המדינה",-1,0,3.7,3.0,3.6,3.4,4.0,10000+ Employees,Company - Public,Aerospace & Defense,1967,Aerospace & Defense,$1 to $5 billion (USD)
459,Embedded Engineer,Water.io,Rehovot,-1.0,"We are looking to hire a Firmware / Embedded Engineer who is interested in joining a company that is leading the IoT revolution in the consumer packaged goods, vitamins & supplements and pharmaceutical spaces. Requirements: Passionate about solving complex problems Needs to be with at least 5 years of experience Needs to be an EE graduate from a known university Experience with FW architecture Experience with Cortex M0",-1,0,5.0,4.5,5.0,4.5,5.0,1 to 50 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
460,QA Engineer,Webbing,Petah Tikva,3.9,"We are looking for a qualified QA engineer to be part of Webbing success team. As a QA engineer you will be responsible for the evaluation, testing and improving Webbing innovative solutions. If you have experience with web platform testing, end to end service understanding and looking for exciting challenge, Webbing is the right place to work for.  Responsibility: End to end product testing, debugging and quality improvement.  Requirements:  About Webbing:   What we offer:",-1,1,5.0,4.4,5.0,4.4,4.4,51 to 200 Employees,Company - Private,Telecommunications,2010,Telecommunications Services,Unknown / Non-Applicable
