,title,employer,location,rating,description,salary_estimate,easy_apply,career_opportunities_rating,comp_and_benefits_rating,culture_and_values_rating,senior_management_rating,work_life_balance_rating,company_size,company_type,company_sector,company_founded,company_industry,company_revenue
755,Intern - Software,NCR,Raanana,3.6 ,"About NCR NCR Corporation (NYSE: NCR) is a leader in transforming, connecting and running technology platforms for self-directed banking, stores and restaurants. NCR is headquartered in Atlanta, Ga., with 38,000 employees globally. NCR is a trademark of NCR Corporation in the United States and other countries. Software Engineer Junior: Purpose: Simple, made possible. Our next-gen platform architecture delivers the agility retailers need to compete in a world that increasingly prefers digital experiences. We are looking for talented intern SW engineering student who love tackling convoluted problems and coming up with clean, stable solutions that scale. You will be participating in building from scratch the next-gen retail solution as-a-service dealing with scalability, availability, cloud and edge computing.",-1,0,3.2,3.1,3.5,3.2,3.4,10000+ Employees,Company - Public,Information Technology,1884,Enterprise Software & Network Solutions,$5 to $10 billion (USD)
756,DevOps Software Engineer - (Student position) SAP Cloud Virtualization,SAP,Raanana,4.4 ,"We help the world run better  Our company culture is focused on helping our employees enable innovation by building breakthroughs together. How? We focus every day on building the foundation for tomorrow and creating a workplace that embraces differences, values flexibility, and is aligned to our purpose-driven and future-focused work. We offer a highly collaborative, caring team environment with a strong focus on learning and development, recognition for your individual contributions, and a variety of benefit options for you to choose from.Apply now!",-1,0,4.1,4.0,4.4,4.0,4.3,10000+ Employees,Company - Public,Information Technology,1972,Enterprise Software & Network Solutions,$10+ billion (USD)
757,Software development student,Screenovate,Qiryat Gat,4.2 ,"MSOA Israel Software Analytics Team is seeking a talented and passionate student with a strong background in FE/UI/UX to join our team. As a member of our agile team, you will be responsible for developing high-quality UI concepts and application solutions for customers in Intel sites worldwide. You will be tasked with designing intuitive, user-friendly UI/UX concepts that are visually appealing and easy to use. The insights generated by these applications will have a significant impact on Intel's day-to-day engineering work. In this role, you will be required to interact with various personas, including managers, engineers, and technicians, to extract and understand the data. We are looking for a curious, creative, fast, focused, and innovative individual to join our development team. If you are passionate about creating UI/UX designs that are both aesthetically pleasing and highly functional, and have a desire to work in a dynamic and challenging environment, we encourage you to apply.     As the world's largest chip manufacturer, Intel strives to make every facet of semiconductor manufacturing state-of-the-art - from semiconductor process development and manufacturing, through yield improvement to packaging, final test and optimization, and world class Supply Chain and facilities support. Employees in the Technology Development and Manufacturing Group are part of a worldwide network of design, development, manufacturing, and assembly/test facilities, all focused on utilizing the power of Moore’s Law to bring smart, connected devices to every person on Earth.  All qualified applicants will receive consideration for employment without regard to race, color, religion, religious creed, sex, national origin, ancestry, age, physical or mental disability, medical condition, genetic information, military and veteran status, marital status, pregnancy, gender, gender expression, gender identity, sexual orientation, or any other characteristic protected by local law, regulation, or ordinance.  We offer a total compensation package that ranks among the best in the industry. It consists of competitive pay, stock, bonuses, as well as, benefit programs which include health, retirement, and vacation. Find more information about all of our Amazing Benefits here: https://www.intel.com/content/www/us/en/jobs/benefits.html  This role will be eligible for our hybrid work model which allows employees to split their time between working on-site at their assigned Intel site and off-site.",-1,0,4.0,4.0,4.2,3.7,4.1,10000+ Employees,Company - Public,Information Technology,1968,Computer Hardware Development,$10+ billion (USD)
758,Computer Vision and ML R&D Student - Imaging & Sensing Technology Group,Apple,Herzliya,4.2 ,"Summary Posted: May 18, 2023 Role Number:200480486 The Imaging and Sensing group at Apple is looking for a Computer Vision R&D student to creatively research, prototype and enable bleeding edge future Apple technologies and products based around depth, geometry and vision for Photography features. Our group develops and contributes to major Apple products such as the TrueDepth camera, Cinematic Mode, Portrait Mode, ARKit Scene Reconstruction and many more. This multi-disciplinary group of engineers is responsible for architecture, design, and development of these highly complex sensing systems for many of Apple's greatest shipping products. We are looking for a creative and dedicated computer vision machine learning student, optimally with experience in stereo-vision, depth technologies, camera calibration, optimization and deep learning. As a member of a fast-paced team, you have the unique and rewarding opportunity to shape upcoming products that will delight and inspire millions of people every day. YOUR JOB RESPONSIBILITY WILL INCLUDE Develop and deliver high quality computer vision algorithms for existing and future Apple products. As a Computer Vision and ML R&D Student you will be responsible for exploring and prototyping on top of current and future technologies and products at Apple. The role requires you to have a deep curiosity and ability to understand complex software flows and neural networks design and validation while abstracting their core functionality to produce high quality concepts and prototype demos. Non-trivial research of cutting edge methodologies in stereo imaging, synthetic data, depth processing and neural networks optimization will be core parts of your day to day work. A basic familiarity with camera sensors (pinhole model, stereo) and machine learning and deep learning concepts are required as these form a basis for a lot of the work in the group. Cooperating with your team members to prepare presentations, papers, and talks to explain your inventions.",-1,0,3.8,4.3,4.2,3.7,3.6,10000+ Employees,Company - Public,Information Technology,1976,Computer Hardware Development,$10+ billion (USD)
759,Security Researcher: Intern Opportunities,Microsoft,Tel Aviv-Yafo,4.3 ,"Every year, we welcome thousands of university students from every corner of the world to join Microsoft. You bring your aspirations, talent, potential—and excitement for the journey ahead.  At Microsoft, Interns work on real-world projects in collaboration with teams across the world, while having fun along the way. You’ll be empowered to build community, explore your passions and achieve your goals. This is your chance to bring your solutions and ideas to life while working on cutting-edge technology. The internship is designed not only for you to do great work with the opportunity to learn and grow, but to experience our culture full of diverse community connection, executive engagement, and memorable events.  We’re a company of learn-it-alls rather than know-it-alls and our culture is centered around embracing a growth mindset, a theme of inspiring excellence, and encouraging teams and leaders to bring their best each day. Does this sound like you? Learn more about our cultural attributes.          Microsoft is an equal opportunity employer. Consistent with applicable law, all qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations.",-1,0,4.1,4.1,4.3,3.9,4.1,10000+ Employees,Company - Public,Information Technology,1975,Computer Hardware Development,$10+ billion (USD)
760,"Student Researcher, 2023",Google,Tel Aviv-Yafo,4.5 ,"Participation in this program requires that you are located in Israel for the duration of the engagement.  To start the application process, you will need an updated CV or resume and a current unofficial or official transcript in English (PDFs preferred). Please ensure your anticipated graduation dates (in MM/YY) and any proficiency in coding languages are listed on the resume. Please complete your application before December 29, 2023. Minimum qualifications: Currently pursuing a Bachelor’s, Master’s, or PhD degree in Computer Engineering, Computer Science, Electrical Engineering, Math, or related technical field.       Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form.",-1,0,4.2,4.4,4.3,4.0,4.2,10000+ Employees,Company - Public,Information Technology,1998,Internet & Web Services,$10+ billion (USD)
761,Software Applications Engineer- Part Time Temporary,Shutterfly,Haifa,3.3 ,"Description At Shutterfly, we make life's experiences unforgettable. We believe there is extraordinary power in the self-expression. That's why our family of brands helps customers create products and capture moments that reflect who they uniquely are.  Shutterfly's Android team is looking for- Minimum second-year student in Information Management, Computer Science, or another related field. Ability to technically evaluate, troubleshoot, and judge the impact of issues to understand their urgency and make decisions accordingly.",-1,1,3.1,3.1,3.4,3.0,3.6,10000+ Employees,Company - Private,Information Technology,1999,Internet & Web Services,$1 to $5 billion (USD)
762,Front End Engineering Intern,Hewlett Packard Enterprise,Herzliya,4.2 ,"Front End Engineering Intern  This role has been designated as ‘Edge’, which means you will primarily work outside of an HPE office. Who We Are: Hewlett Packard Enterprise is the global edge-to-cloud company advancing the way people live and work. We help companies connect, protect, analyze, and act on their data and applications wherever they live, from edge to cloud, so they can turn insights into outcomes at the speed required to thrive in today’s complex world. Our culture thrives on finding new and better ways to accelerate what’s next. We know diverse backgrounds are valued and succeed here. We have the flexibility to manage our work and personal needs. We make bold moves, together, and are a force for good. If you are looking to stretch and grow your career our culture will embrace you. Open up opportunities with HPE.    Accountability, Accountability, Action Planning, Active Learning, Active Listening, Bias, Business, Calendar Management, Coaching, Computer Literacy, Creativity, Critical Thinking, Dealing with Ambiguity, Design Thinking, Empathy, Follow-Through, Growth Mindset, Intellectual Curiosity, Office Administration, Policy and procedures, Problem Solving, Project Management, Recordkeeping, Risk Assessment, Software Development {+ 5 more} Administration N/A",-1,0,3.8,3.7,4.3,3.8,4.2,10000+ Employees,Company - Public,Information Technology,2015,Information Technology Support Services,Unknown / Non-Applicable
763,Automation Engineer- student position,Atera,Tel Aviv-Yafo,4.7 ,"Atera is looking for a talented and passionate Automation Engineer to develop, maintain, and improve the automation framework and tests to ensure the highest level of quality. This is a student position. Availability to work a minimum of 3 days a week (60%) is required.  Responsibilities: Conduct the process of transformation from manual tests to automation tests based on needed scenarios & tools, as well as enhance existing tests and tools.  Requirements:",-1,1,4.7,4.6,4.6,4.6,4.6,201 to 500 Employees,Company - Private,Information Technology,2014,Enterprise Software & Network Solutions,$25 to $100 million (USD)
764,Junior Software Developer,Altair,Israel,4.3 ,"Junior Software Developer System Engineering Israel Design the Tomorrow. Every day. We are on a mission of taking the world into a new future, connecting it, and enabling new ways of seeing it. By the power of curiosity and passion, using technology, and in full partnership - we lead change day by day. Our vision is built by individuals, connected to one another. We are in the business of creating our own reality when it’s the daily effort that counts – for an exciting future, one we wish to live in.",-1,0,4.0,4.2,4.2,4.0,4.2,1 to 50 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
765,Junior Software Engineer,Nym Health,Tel Aviv-Yafo,-1,"At Nym, we’re passionate about simplifying healthcare by automating the accurate interpretation of clinical language. Our interdisciplinary team has developed an innovative technology that can understand clinical language and provides an entirely new way of analyzing and decoding medical records into clear, concise, and actionable information. This ultimately ensures clinical and administrative teams can spend more time focused on patient care. At Nym, the future is bright. Our engine currently processes over five million charts annually in more than 150 emergency department and urgent care settings across the US. We are backed by top-tier VCs and growing rapidly, with offices in NYC and Tel Aviv.   Requirements:",-1,1,4.1,4.7,3.0,2.7,4.4,1 to 50 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
766,Evaluation Engineer - Imaging & Sensing Technology Group,Apple,Herzliya,4.2 ,"Summary Posted: Jun 28, 2023 Role Number:200488574 The QE group is responsible for test design, automation development, and testing execution of the Depth Sensing Imaging components in Apple products. The team is responsible for the validation of various innovative ML depth algorithms and software frameworks. The QE Engineer shall be responsible for evaluate the algorithm performance, and ensure the high quality of the products with regards to the complex technologies. THE RESPONSIBILITIES OF THE ROLE ARE: Use-case driven tests & KPI definition methodology Testing definition of Algo components",-1,0,3.8,4.3,4.2,3.7,3.6,10000+ Employees,Company - Public,Information Technology,1976,Computer Hardware Development,$10+ billion (USD)
767,Algorithms Intern – Student Role,Pulsenmore,Ramat Gan,-1,"Pulsenmore is an emerging leader in connected, patient-driven home ultrasound. We are on a mission to dramatically improve access to care while increasing convenience and efficiency for payers, providers, and patients. The algorithms team is a versatile software team responsible for various applications in the company. We employ a variety of techniques like image processing, statistics and probability, and machine learning to improve the experience and quality of ultrasound scans. We are looking for a motivated student with programming capabilities to join our team.  Requirements:    Responsibilities:",-1,1,5.0,5.0,5.0,5.0,5.0,1 to 50 Employees,Company - Public,-1,-1,-1,Unknown / Non-Applicable
768,Zerto- DevOps Engineering Intern,Hewlett Packard Enterprise,Herzliya,4.2 ,"Zerto- DevOps Engineering Intern  This role has been designated as ‘Edge’, which means you will primarily work outside of an HPE office. Who We Are: Hewlett Packard Enterprise is the global edge-to-cloud company advancing the way people live and work. We help companies connect, protect, analyze, and act on their data and applications wherever they live, from edge to cloud, so they can turn insights into outcomes at the speed required to thrive in today’s complex world. Our culture thrives on finding new and better ways to accelerate what’s next. We know diverse backgrounds are valued and succeed here. We have the flexibility to manage our work and personal needs. We make bold moves, together, and are a force for good. If you are looking to stretch and grow your career our culture will embrace you. Open up opportunities with HPE.      Accountability, Accountability, Action Planning, Active Learning, Active Listening, Bias, Business, Calendar Management, Coaching, Computer Literacy, Creativity, Critical Thinking, Dealing with Ambiguity, Design Thinking, Empathy, Follow-Through, Growth Mindset, Intellectual Curiosity, Office Administration, Policy and procedures, Problem Solving, Project Management, Recordkeeping, Risk Assessment, Software Development {+ 5 more} Administration N/A",-1,0,3.8,3.7,4.3,3.8,4.2,10000+ Employees,Company - Public,Information Technology,2015,Information Technology Support Services,Unknown / Non-Applicable
769,SW Engineering Student (Herzliya / Haifa),Apple,Herzliya,4.2 ,"Summary Posted: Mar 9, 2022 Role Number:200000205 Will you help us design future generations of revolutionary Apple products? Be inspired every single day. We’re visionaries. Inventors. Forever tinkering with products and processes, always on the lookout for better. A job at Apple is one that requires a lot of you, but it’s also one that rewards forward-thinking, creative thinking, and hard work. None of us here at Apple would have it any other way. At Apple, we work every single day to craft products that enrich people’s lives. Do you love working on challenges that no one has solved yet? Do you like changing the game? We have an opportunity for forward-thinking and uncommonly hardworking students to join our teams. As a member of our dynamic group, you will have the rare and rewarding opportunity to craft upcoming products that will delight and inspire millions of Apple’s customers every single day.",-1,0,3.8,4.3,4.2,3.7,3.6,10000+ Employees,Company - Public,Information Technology,1976,Computer Hardware Development,$10+ billion (USD)
770,Artificial Intelligence Software Engineer,NeuReality,Tel Aviv-Yafo,-1,"We are looking for an experienced Artificial Intelligence software engineer to contribute to the development of NeuReality's Artificial Intelligence SDK. This is an exciting opportunity to work with highly talented engineers and be a part of product innovation on cutting edge technologies in Artificial Intelligence/Deep Learning domain. If you are an excellent, bright, hands-on engineer with passion to make a difference – consider joining our group. As a leading software engineer in our group, you will analyze modern Artificial Intelligence workloads, define the architecture of next generation NeuReality's Artificial Intelligence SoC and develop NeuReality SDK – a set of tools and technologies for NeuReality's platform, including optimization algorithms, compilers, simulators, profilers, and other tools. You will get a deep understanding of AI-centric SW and HW architectures as-well-as end-to-end use cases and Deep Learning algorithms/pipelines, work and interact with external vendors and customers for requirement gathering and correct integration of new features.",-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,1 to 50 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
771,Manual and Automation QA Intern,Hewlett Packard Enterprise,Herzliya,4.2 ,"Manual and Automation QA Intern  This role has been designated as ‘Edge’, which means you will primarily work outside of an HPE office. Who We Are: Hewlett Packard Enterprise is the global edge-to-cloud company advancing the way people live and work. We help companies connect, protect, analyze, and act on their data and applications wherever they live, from edge to cloud, so they can turn insights into outcomes at the speed required to thrive in today’s complex world. Our culture thrives on finding new and better ways to accelerate what’s next. We know diverse backgrounds are valued and succeed here. We have the flexibility to manage our work and personal needs. We make bold moves, together, and are a force for good. If you are looking to stretch and grow your career our culture will embrace you. Open up opportunities with HPE.      Accountability, Accountability, Action Planning, Active Learning, Active Listening, Bias, Business, Calendar Management, Coaching, Computer Literacy, Creativity, Critical Thinking, Dealing with Ambiguity, Design Thinking, Empathy, Follow-Through, Growth Mindset, Intellectual Curiosity, Office Administration, Policy and procedures, Problem Solving, Project Management, Recordkeeping, Risk Assessment, Software Development {+ 5 more} Administration N/A",-1,0,3.8,3.7,4.3,3.8,4.2,10000+ Employees,Company - Public,Information Technology,2015,Information Technology Support Services,Unknown / Non-Applicable
772,AI Python Developer לחברה בתל אביב,AMBITION,Tel Aviv-Yafo,3.9 ,"AI Python Developer לחברה בתל אביב AI Python Developer לחברה בתל אביב Strong proficiency in the Python programming language, 2-3 years of experience. Solid understanding of software development principles, concepts, and best practices. Experience in developing and maintaining frameworks such as Pandas, NumPy and Matplotlib. Familiarity with Git.",-1,0,4.2,4.0,4.3,4.2,4.2,201 to 500 Employees,Company - Public,Human Resources & Staffing,1999,HR Consulting,$25 to $100 million (USD)
773,Junior Compiler Software Engineer,CPS Jobs,Tel Aviv,2.6 ,תחום: .A Networking company is looking for a Junior Compiler Software Engineer . In this role you will be responsible for: Research and development of algorithms and optimizations in favor of accelerating software performance for scalar and Vector DSP. Definition and implementation of C/C++ language extensions. DSP Architecture definition and enhancements. Using Open Source projects. Benchmark and performance optimizations.,-1,0,3.0,1.8,2.3,2.5,3.6,1 to 50 Employees,Company - Private,Human Resources & Staffing,-1,HR Consulting,Unknown / Non-Applicable
774,R&D Student,Intland Software,Herzliya,4.2 ,"Our world is transforming, and PTC is leading the way. Our software brings the physical and digital worlds together, enabling companies to improve operations, create better products, and empower people in all aspects of their business. Our people make all the difference in our success. Today, we are a global team of nearly 7,000 and our main objective is to create opportunities for our team members to explore, learn, and grow – all while seeing their ideas come to life and celebrating the differences that make us who we are and the work we do possible. PTC, a global provider of CAD, PLM, IoT and AR solutions, is looking for a 3rd year Computer Science and/or Mathematics student to join our development center in Israel. The team is part of a global group – working on developing top 3D MCAD tool (Creo).",-1,0,3.9,3.7,4.2,3.9,4.3,5001 to 10000 Employees,Company - Public,Information Technology,1985,Computer Hardware Development,$1 to $5 billion (USD)
775,Machine Learning Engineer / Software Engineer,Horizon Technologies,Ramat Gan,3.5 ,"We’re seeking an experienced Machine Learning Engineer / Software Engineer (ML oriented), who will be integral to the data science feature development process, working in tandem with data engineering. You will design machine learning pipelines, apply algorithms to generate predictions and tackle data set challenges, and develop the first-ever, real-time corporate credit score platform. This isn't just another job. you'll be a key part of an exciting, experienced team in a fast-paced environment. You will:  Build forecasting/prediction models from scratch (POC) to production-ready Work closely in aligning the product, research, and development teams in crafting the product, increasing product effectiveness Take a critical role in the research process for finding the best market solutions for defined business problems Provide guidance to the R&D team and product teams  You have:  2+ years of experience as a Senior Software Engineer (ML), Machine Learning Engineer, Data Engineer, or in a similar role 4+ years of hands-on experience in engineering with Python Minimum 3-4 years of relevant experience: SQL complex queries (aggregations, analysis, etc.), as a strong cloud architect Degree in Computer Science, Physics, Mathematics, or equivalent experience Profound analytical skills and true love for data Extensive background in statistical analysis",-1,0,3.3,3.3,3.0,3.1,2.9,201 to 500 Employees,Company - Private,Management & Consulting,-1,Business Consulting,$25 to $100 million (USD)
776,Transcription & Data Labeling Part-time Position (CHINESE),Gong.io Inc.,Tel Aviv-Yafo,4.2 ,"Transcription & Data Labeling Part-time Position (Chinese) Gong is one of Israel’s most valued private software companies! At Gong we are building new-generation, machine learning based software that automates big parts of customer-facing roles by “understanding” their conversations and related work. As a key ingredient of our technology is labeled data that drives our AI based algorithms, we are looking for someone to take on data annotation, transcription and validation tasks to support our Data Science team. Requirements: Native in spoken/written Chinese Exceptional listening, grammar, and typing skills Meticulous and detail-oriented Able to maintain sharp focus, even on repetitive tasks Flexibility Contractor - invoice is required Remote work 4 to 6 months project",-1,0,3.9,4.1,4.3,4.0,3.9,1001 to 5000 Employees,Company - Private,Information Technology,2015,Enterprise Software & Network Solutions,Unknown / Non-Applicable
777,SOFTWARE AUTOMATION ENGINEER R&D,Toka,Tel Aviv-Yafo,3.7 ,"Tel Aviv, IL DESCRIPTION We are seeking a highly skilled and motivated Software Automation Engineer to join our team. As a Software Automation Engineer, you will be responsible for designing, developing, and implementing software solutions to ensure the quality and reliability of our software products. You will tackle challenging technological issues on a daily-basis in areas such as computer networking, operation systems, complexity and efficiency, distributed programming, parallelism, concurrency, user-experience (UX) and so much more. You will collaborate with cross-functional teams to understand requirements, create test strategies, develop automation frameworks, write test scenarios to evaluate the quality and performance of the system. Your skills and expertise will play a crucial role in improving Toka’s cutting edge IoT intelligence platform, and by extension, improving the security of Tier-1 countries around the globe!",-1,0,3.4,3.5,3.5,3.3,3.5,1001 to 5000 Employees,Company - Private,-1,2009,-1,$100 to $500 million (USD)
778,Backend Software Developer,Invaya,Herzliya,3.3 ,Job Description: Developing large scale enterprise cloud SaaS solutions Be involved in the full life-cycle of product development from concept to deliverables  Required Skills: Experienced in writing production-grade code Experience with distributed systems and multi-threaded applications Experience in building complex highly scalable systems Programming in a linux environment Experience with micro-services deployment models A solid understanding of databases and large-scale data processing frameworks,-1,0,2.7,3.0,3.3,2.5,2.6,51 to 200 Employees,Company - Private,Transportation & Logistics,2010,Taxi & Car Services,Unknown / Non-Applicable
779,Junior QA Engineer,Unleash Labs,Tel Aviv-Yafo,3.7 ,"Unleash is powering the productivity revolution by providing users with a centralized way to search through their cloud based apps and local desktop. A light weight search interface allows users to enter their search query and receive relevant ranked results which are yielded in seconds. As a user centric company, we place a great deal of emphasis on users experience when building our product and have fun doing it!  We are a fresh and energetic startup, post round A in funding ($12M), led by a strong team of second timer founders and top angel investors and VCs from the Sillicon Valley and Tel Aviv. Our expanding team is made up of enthusiastic and dedicated members working together to revolutionize the productivity world. We believe that collaboration across teams - where everyone is accessible, from our newest hires to the founders - combined with a vested interest in our teams well being are the keys to our successful working environment.",-1,0,3.5,3.7,3.7,3.4,3.5,51 to 200 Employees,Company - Private,Media & Communication,2011,Publishing,Unknown / Non-Applicable
780,Associate/Consultant - Cybersecurity,Boston Consulting Group,Tel Aviv-Yafo,4.4 ,"Who We Are  Boston Consulting Group partners with leaders in business and society to tackle their most important challenges and capture their greatest opportunities. BCG was the pioneer in business strategy when it was founded in 1963. Today, we help clients with total transformation-inspiring complex change, enabling organizations to grow, building competitive advantage, and driving bottom-line impact.  To succeed, organizations must blend digital and human capabilities. Our diverse, global teams bring deep industry and functional expertise and a range of perspectives to spark change. BCG delivers solutions through leading-edge management consulting along with technology and design, corporate and digital ventures—and business purpose. We work in a uniquely collaborative model across the firm and throughout all levels of the client organization, generating results that allow our clients to thrive.   BCG's Tech and Digital Advantage (TDA) practice focuses on helping clients deliver competitive advantage and business superior performance through the use of data, technology and digital. TDA is the fastest growing practice at BCG and at the heart of the strategic impact we have with our clients. Our consultants and experts globally work across all industries and provide deep experience and expertise across a number of topics including: * Digital Transformation * Data & Digital Platforms * Software & Agile * Digitizing the Tech Function",-1,0,4.4,4.5,4.3,4.1,3.1,10000+ Employees,Company - Private,Management & Consulting,1963,Business Consulting,$5 to $10 billion (USD)
781,Full Stack Engineer,Atomic-growth.com,Ramat Gan,-1,"Atomic Growth is building the next-generation Consumer Packaged Goods CPG company by acquiring and scaling independent e-commerce brands. We leverage AI and unique e-commerce expertise to identify, acquire, operate, and scale these brands. We partner with the owners of these brands, and offer them an opportunity to go above and beyond what they imagined when starting their brand. Atomic Growth assembled an extraordinary, cross-functional team of AI, e-commerce, and M&A experts, based in Tel-Aviv and New-York. Growing rapidly, and looking for driven professionals who are excited to join a dynamic startup environment, offering ownership and exceptional personal development opportunities from day 1. Responsibilities for Full Stack",₪25K (Employer est.),1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
782,"Cloud Software Engineer, Identity Protection (Israel)",CrowdStrike,Tel Aviv-Yafo,4.3 ,"#WeAreCrowdStrike and our mission is to stop breaches. As a global leader in cybersecurity, our team changed the game. Since our inception, our market leading cloud-native platform has offered unparalleled protection against the most sophisticated cyberattacks. We’re looking for people with limitless passion, a relentless focus on innovation and a fanatical commitment to the customer to join us in shaping the future of cybersecurity. Consistently recognized as a top workplace, CrowdStrike is committed to cultivating an inclusive, remote-first culture that offers people the autonomy and flexibility to balance the needs of work and life while taking their career to the next level. Interested in working for a company that sets the standard and leads with integrity? Join us on a mission that matters - one team, one fight. About the Team: You will be joining the Identity protection team that delivers detection and prevention of identity related incidents in the organizational network using the falcon sensor and cloud.",-1,0,4.0,4.2,4.1,3.9,4.1,1001 to 5000 Employees,Company - Public,Information Technology,2011,Enterprise Software & Network Solutions,$500 million to $1 billion (USD)
783,"AI Product Analyst student for Artificial Intelligence Group, Intel",INTEL,Petah Tikva,4.2 ,"Job Description  The AI Solutions Group is Intel's internal AI group. It is a global team of over 200 experts that uses AI to upgrade and transform Intel's critical operations. The group develops and deploys AI solutions across the company, from processor architecture and design, through manufacturing to sales. This yields both more then 1B of annual value for Intel and better products for its customers. Our AI Product Analysts Intel's AI product experts are essentially rock stars-they combine deep AI knowledge with product management best practices to create innovative and high value AI based products at scale. Our AI product experts engage with our customers to identify high business value problems that can be solved using AI, defining creative and high-end solutions that our data scientists and machine learning engineers can create. They also conduct deep data analysis using state-of-the-art technologies, collaborating with our data scientists to identify, create and evaluate the best algorithms to solve problems. Working diligently with our customers, our product analysts help implement and drive the highest business value possible from our solutions.               Intel's Information Technology Group (IT) designs, deploys and supports the information technology architecture and hardware/software applications for Intel. This includes the LAN, WAN, telephony, data centers, client PCs, backup and restore, and enterprise applications. IT is also responsible for e-Commerce development, data hosting and delivery of Web content and services.  All qualified applicants will receive consideration for employment without regard to race, color, religion, religious creed, sex, national origin, ancestry, age, physical or mental disability, medical condition, genetic information, military and veteran status, marital status, pregnancy, gender, gender expression, gender identity, sexual orientation, or any other characteristic protected by local law, regulation, or ordinance.  We offer a total compensation package that ranks among the best in the industry. It consists of competitive pay, stock, bonuses, as well as, benefit programs which include health, retirement, and vacation. Find more information about all of our Amazing Benefits here: https://www.intel.com/content/www/us/en/jobs/benefits.html  This role will be eligible for our hybrid work model which allows employees to split their time between working on-site at their assigned Intel site and off-site.",-1,0,4.0,4.0,4.2,3.7,4.1,10000+ Employees,Company - Public,Information Technology,1968,Computer Hardware Development,$10+ billion (USD)
784,Intern - Software,NCR,Raanana,3.6 ,"About NCR NCR Corporation (NYSE: NCR) is a leader in transforming, connecting and running technology platforms for self-directed banking, stores and restaurants. NCR is headquartered in Atlanta, Ga., with 38,000 employees globally. NCR is a trademark of NCR Corporation in the United States and other countries. Software Engineer Junior: Purpose: Simple, made possible. Our next-gen platform architecture delivers the agility retailers need to compete in a world that increasingly prefers digital experiences. We are looking for talented intern SW engineering student who love tackling convoluted problems and coming up with clean, stable solutions that scale. You will be participating in building from scratch the next-gen retail solution as-a-service dealing with scalability, availability, cloud and edge computing.",-1,0,3.2,3.1,3.5,3.2,3.4,10000+ Employees,Company - Public,Information Technology,1884,Enterprise Software & Network Solutions,$5 to $10 billion (USD)
785,Zerto - Backend Engineering Intern,Hewlett Packard Enterprise,Herzliya,4.2 ,"Zerto - Backend Engineering Intern  This role has been designated as ‘Edge’, which means you will primarily work outside of an HPE office. Who We Are: Hewlett Packard Enterprise is the global edge-to-cloud company advancing the way people live and work. We help companies connect, protect, analyze, and act on their data and applications wherever they live, from edge to cloud, so they can turn insights into outcomes at the speed required to thrive in today’s complex world. Our culture thrives on finding new and better ways to accelerate what’s next. We know diverse backgrounds are valued and succeed here. We have the flexibility to manage our work and personal needs. We make bold moves, together, and are a force for good. If you are looking to stretch and grow your career our culture will embrace you. Open up opportunities with HPE.        Accountability, Accountability, Action Planning, Active Learning, Active Listening, Bias, Business, Calendar Management, Coaching, Computer Literacy, Creativity, Critical Thinking, Dealing with Ambiguity, Design Thinking, Empathy, Follow-Through, Growth Mindset, Intellectual Curiosity, Office Administration, Policy and procedures, Problem Solving, Project Management, Recordkeeping, Risk Assessment, Software Development {+ 5 more} Administration N/A",-1,0,3.8,3.7,4.3,3.8,4.2,10000+ Employees,Company - Public,Information Technology,2015,Information Technology Support Services,Unknown / Non-Applicable
786,DevOps Software Engineer - (Student position) SAP Cloud Virtualization,SAP,Raanana,4.4 ,"We help the world run better  Our company culture is focused on helping our employees enable innovation by building breakthroughs together. How? We focus every day on building the foundation for tomorrow and creating a workplace that embraces differences, values flexibility, and is aligned to our purpose-driven and future-focused work. We offer a highly collaborative, caring team environment with a strong focus on learning and development, recognition for your individual contributions, and a variety of benefit options for you to choose from.Apply now!",-1,0,4.1,4.0,4.4,4.0,4.3,10000+ Employees,Company - Public,Information Technology,1972,Enterprise Software & Network Solutions,$10+ billion (USD)
