,title,employer,location,rating,description,salary_estimate,easy_apply,career_opportunities_rating,comp_and_benefits_rating,culture_and_values_rating,senior_management_rating,work_life_balance_rating,company_size,company_type,company_sector,company_founded,company_industry,company_revenue
785,Computer Vision and ML R&D Student - Imaging & Sensing Technology Group,Apple,Herzliya,4.2 ,"Summary Posted: May 18, 2023 Role Number:200480486 The Imaging and Sensing group at Apple is looking for a Computer Vision R&D student to creatively research, prototype and enable bleeding edge future Apple technologies and products based around depth, geometry and vision for Photography features. Our group develops and contributes to major Apple products such as the TrueDepth camera, Cinematic Mode, Portrait Mode, ARKit Scene Reconstruction and many more. This multi-disciplinary group of engineers is responsible for architecture, design, and development of these highly complex sensing systems for many of Apple's greatest shipping products. We are looking for a creative and dedicated computer vision machine learning student, optimally with experience in stereo-vision, depth technologies, camera calibration, optimization and deep learning. As a member of a fast-paced team, you have the unique and rewarding opportunity to shape upcoming products that will delight and inspire millions of people every day. YOUR JOB RESPONSIBILITY WILL INCLUDE Develop and deliver high quality computer vision algorithms for existing and future Apple products. As a Computer Vision and ML R&D Student you will be responsible for exploring and prototyping on top of current and future technologies and products at Apple. The role requires you to have a deep curiosity and ability to understand complex software flows and neural networks design and validation while abstracting their core functionality to produce high quality concepts and prototype demos. Non-trivial research of cutting edge methodologies in stereo imaging, synthetic data, depth processing and neural networks optimization will be core parts of your day to day work. A basic familiarity with camera sensors (pinhole model, stereo) and machine learning and deep learning concepts are required as these form a basis for a lot of the work in the group. Cooperating with your team members to prepare presentations, papers, and talks to explain your inventions.",-1,0,3.8,4.3,4.2,3.7,3.6,10000+ Employees,Company - Public,Information Technology,1976,Computer Hardware Development,$10+ billion (USD)
786,Transcription & Data Labeling Part-time Position (CHINESE),Gong.io Inc.,Tel Aviv-Yafo,4.2 ,"Transcription & Data Labeling Part-time Position (Chinese) Gong is one of Israel’s most valued private software companies! At Gong we are building new-generation, machine learning based software that automates big parts of customer-facing roles by “understanding” their conversations and related work. As a key ingredient of our technology is labeled data that drives our AI based algorithms, we are looking for someone to take on data annotation, transcription and validation tasks to support our Data Science team. Requirements: Native in spoken/written Chinese Exceptional listening, grammar, and typing skills Meticulous and detail-oriented Able to maintain sharp focus, even on repetitive tasks Flexibility Contractor - invoice is required Remote work 4 to 6 months project",-1,0,3.9,4.1,4.3,4.0,3.9,1001 to 5000 Employees,Company - Private,Information Technology,2015,Enterprise Software & Network Solutions,Unknown / Non-Applicable
787,Software development student,Screenovate,Qiryat Gat,4.2 ,"MSOA Israel Software Analytics Team is seeking a talented and passionate student with a strong background in FE/UI/UX to join our team. As a member of our agile team, you will be responsible for developing high-quality UI concepts and application solutions for customers in Intel sites worldwide. You will be tasked with designing intuitive, user-friendly UI/UX concepts that are visually appealing and easy to use. The insights generated by these applications will have a significant impact on Intel's day-to-day engineering work. In this role, you will be required to interact with various personas, including managers, engineers, and technicians, to extract and understand the data. We are looking for a curious, creative, fast, focused, and innovative individual to join our development team. If you are passionate about creating UI/UX designs that are both aesthetically pleasing and highly functional, and have a desire to work in a dynamic and challenging environment, we encourage you to apply.     As the world's largest chip manufacturer, Intel strives to make every facet of semiconductor manufacturing state-of-the-art - from semiconductor process development and manufacturing, through yield improvement to packaging, final test and optimization, and world class Supply Chain and facilities support. Employees in the Technology Development and Manufacturing Group are part of a worldwide network of design, development, manufacturing, and assembly/test facilities, all focused on utilizing the power of Moore’s Law to bring smart, connected devices to every person on Earth.  All qualified applicants will receive consideration for employment without regard to race, color, religion, religious creed, sex, national origin, ancestry, age, physical or mental disability, medical condition, genetic information, military and veteran status, marital status, pregnancy, gender, gender expression, gender identity, sexual orientation, or any other characteristic protected by local law, regulation, or ordinance.  We offer a total compensation package that ranks among the best in the industry. It consists of competitive pay, stock, bonuses, as well as, benefit programs which include health, retirement, and vacation. Find more information about all of our Amazing Benefits here: https://www.intel.com/content/www/us/en/jobs/benefits.html  This role will be eligible for our hybrid work model which allows employees to split their time between working on-site at their assigned Intel site and off-site.",-1,0,4.0,4.0,4.2,3.7,4.1,10000+ Employees,Company - Public,Information Technology,1968,Computer Hardware Development,$10+ billion (USD)
788,Junior Software Engineer,Nym Health,Tel Aviv-Yafo,-1,"At Nym, we’re passionate about simplifying healthcare by automating the accurate interpretation of clinical language. Our interdisciplinary team has developed an innovative technology that can understand clinical language and provides an entirely new way of analyzing and decoding medical records into clear, concise, and actionable information. This ultimately ensures clinical and administrative teams can spend more time focused on patient care. At Nym, the future is bright. Our engine currently processes over five million charts annually in more than 150 emergency department and urgent care settings across the US. We are backed by top-tier VCs and growing rapidly, with offices in NYC and Tel Aviv.   Requirements:",-1,1,4.1,4.7,3.0,2.7,4.4,1 to 50 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
789,Israel InfoSec DevSecOps student,INTEL,Petah Tikva,4.2 ,"Job Description  About the Group The Intel Information Security team provides the critical capabilities that protect our people, apps, content and devices while simultaneously allowing the business to run faster than it does today. We focus on corporate security and identity infrastructure. Enabling secure Intel business solutions by providing core identity and authentication services. What will you do? As an Israel DevSecOps student, you will work with security and identity tools. Including planning, configuring, optimizing, and managing ongoing operations for our global team.     Intel's Information Technology Group (IT) designs, deploys and supports the information technology architecture and hardware/software applications for Intel. This includes the LAN, WAN, telephony, data centers, client PCs, backup and restore, and enterprise applications. IT is also responsible for e-Commerce development, data hosting and delivery of Web content and services.  All qualified applicants will receive consideration for employment without regard to race, color, religion, religious creed, sex, national origin, ancestry, age, physical or mental disability, medical condition, genetic information, military and veteran status, marital status, pregnancy, gender, gender expression, gender identity, sexual orientation, or any other characteristic protected by local law, regulation, or ordinance.  We offer a total compensation package that ranks among the best in the industry. It consists of competitive pay, stock, bonuses, as well as, benefit programs which include health, retirement, and vacation. Find more information about all of our Amazing Benefits here: https://www.intel.com/content/www/us/en/jobs/benefits.html  This role will be eligible for our hybrid work model which allows employees to split their time between working on-site at their assigned Intel site and off-site.",-1,0,4.0,4.0,4.2,3.7,4.1,10000+ Employees,Company - Public,Information Technology,1968,Computer Hardware Development,$10+ billion (USD)
790,Module Lead - Imaging & Sensing Technology Group,Apple,Herzliya,4.2 ,"Summary Posted: Jul 11, 2023 Role Number:200490066 The Imaging and Sensing group at Apple develops camera based sensing systems such as the user facing cameras, the revolutionary True Depth camera that powers FaceID and the eye tracking system on Apple Vision Pro. This multi-disciplinary group of engineers is responsible for architecture, design, and development of these highly complex sensing systems for Apple products. The primary responsibility for this role is design and delivery of cutting edge camera and depth sensing modules, from concept through production ramp. Heavy interaction with multidisciplinary design teams (electrical, mechanical, process, test, firmware, software and operations) requires the ability to understand a wide breadth of engineering and technical principles. Responsibilities include: - Multi-functional leadership of optical, electrical and mechanical design teams to develop and integrate depth/camera hardware into products - Concept definition, design, and detailed trade studies for laser projectors, camera optics, sensors, and module packaging - Documentation of module-specific design, test, and manufacturing requirements - Leadership of international manufacturing partners for module design evaluation, prototype builds, and qualification - Leadership of electro-optical module test definition and validation in Apple labs and at manufacturing sites - Detailed failure analysis of any issues affecting functionality and performance at module and product level - Frequent reporting to executive and multi-functional teams on development status of module development",-1,0,3.8,4.3,4.2,3.7,3.6,10000+ Employees,Company - Public,Information Technology,1976,Computer Hardware Development,$10+ billion (USD)
791,SW Development Student,INTEL,Petah Tikva,4.2 ,"Job Description  Intel NEX Cloud Networking (NCNG) team delivers best-in-class Ethernet products and is at the heart of Intel's transformation from a PC company to a company that powers the cloud and billions of smart, connected computing devices. NCNG's compelling Ethernet products move the world's data and are the foundations of cloud service and telecommunications data centers. You will be exposed to High-Speed I/O protocols such as PCIe, DDR5, and PAM4 Ethernet, which are a part of our Ethernet Infrastructure Processing Unit (Intel® IPU) and Foundation NIC (FNIC) Ethernet product lines. We propose a dynamic and flexible workplace position, working directly with highly capable design, system, and pre/post-silicon teams within the organization.     The Network & Edge Group brings together our network connectivity and edge into a business unit chartered to drive technology end to end product leadership. It's leadership Ethernet, Switch, IPU, Photonics, Network and Edge portfolio is comprised of leadership products critically important to our customers.  All qualified applicants will receive consideration for employment without regard to race, color, religion, religious creed, sex, national origin, ancestry, age, physical or mental disability, medical condition, genetic information, military and veteran status, marital status, pregnancy, gender, gender expression, gender identity, sexual orientation, or any other characteristic protected by local law, regulation, or ordinance.  We offer a total compensation package that ranks among the best in the industry. It consists of competitive pay, stock, bonuses, as well as, benefit programs which include health, retirement, and vacation. Find more information about all of our Amazing Benefits here: https://www.intel.com/content/www/us/en/jobs/benefits.html  This role will be eligible for our hybrid work model which allows employees to split their time between working on-site at their assigned Intel site and off-site.",-1,0,4.0,4.0,4.2,3.7,4.1,10000+ Employees,Company - Public,Information Technology,1968,Computer Hardware Development,$10+ billion (USD)
792,Backend Software Developer,Invaya,Herzliya,3.3 ,Job Description: Developing large scale enterprise cloud SaaS solutions Be involved in the full life-cycle of product development from concept to deliverables  Required Skills: Experienced in writing production-grade code Experience with distributed systems and multi-threaded applications Experience in building complex highly scalable systems Programming in a linux environment Experience with micro-services deployment models A solid understanding of databases and large-scale data processing frameworks,-1,0,2.7,3.0,3.3,2.5,2.6,51 to 200 Employees,Company - Private,Transportation & Logistics,2010,Taxi & Car Services,Unknown / Non-Applicable
793,Python and C++ Software Engineer,Oski Technology,Tel Aviv-Yafo,4.6 ,"NVIDIA networking is a leading supplier of end-to-end Ethernet and InfiniBand intelligent interconnect solutions and services for servers, storage, and hyper-converged infrastructure. The NVIDIA Developer Tools group is looking for an extraordinary senior Python and C++ engineer to participate in the development of the next generation of developer tools for our networking solutions. The successful candidate will show strong background in Python programming, ability to work independently and quickly learn new technology, good communication and motivated to solve sophisticated problems. What you’ll be doing: Design and implement new features Develop state-of-the-art network tools for debugging and boosting performance of ground-breaking networking solutions",-1,0,4.4,4.5,4.5,4.3,4.1,10000+ Employees,Company - Public,Information Technology,1993,Computer Hardware Development,$5 to $10 billion (USD)
794,Software Engineer - Data Group,lusha,Tel Aviv-Yafo,3.7 ,"Description Description Lusha is growing rapidly, and we are seeking an exceptional Software Engineer to join us! If you are a highly skilled software engineer, experienced in solving complex algorithmic and engineering challenges, with a strong knowledge of a wide range of technologies and solutions as a Software Engineer, and someone who thrives in a cross-functional and fast-paced environment - continue reading :) You will",-1,0,3.5,3.8,3.6,3.2,3.8,201 to 500 Employees,Company - Private,Information Technology,2016,Software Development,Unknown / Non-Applicable
795,Manual and Automation QA Intern,Hewlett Packard Enterprise,Herzliya,4.2 ,"Manual and Automation QA Intern  This role has been designated as ‘Edge’, which means you will primarily work outside of an HPE office. Who We Are: Hewlett Packard Enterprise is the global edge-to-cloud company advancing the way people live and work. We help companies connect, protect, analyze, and act on their data and applications wherever they live, from edge to cloud, so they can turn insights into outcomes at the speed required to thrive in today’s complex world. Our culture thrives on finding new and better ways to accelerate what’s next. We know diverse backgrounds are valued and succeed here. We have the flexibility to manage our work and personal needs. We make bold moves, together, and are a force for good. If you are looking to stretch and grow your career our culture will embrace you. Open up opportunities with HPE.      Accountability, Accountability, Action Planning, Active Learning, Active Listening, Bias, Business, Calendar Management, Coaching, Computer Literacy, Creativity, Critical Thinking, Dealing with Ambiguity, Design Thinking, Empathy, Follow-Through, Growth Mindset, Intellectual Curiosity, Office Administration, Policy and procedures, Problem Solving, Project Management, Recordkeeping, Risk Assessment, Software Development {+ 5 more} Administration N/A",-1,0,3.8,3.7,4.3,3.8,4.2,10000+ Employees,Company - Public,Information Technology,2015,Information Technology Support Services,Unknown / Non-Applicable
796,"Student Researcher, 2023",Google,Tel Aviv-Yafo,4.5 ,"Participation in this program requires that you are located in Israel for the duration of the engagement.  To start the application process, you will need an updated CV or resume and a current unofficial or official transcript in English (PDFs preferred). Please ensure your anticipated graduation dates (in MM/YY) and any proficiency in coding languages are listed on the resume. Please complete your application before December 29, 2023. Minimum qualifications: Currently pursuing a Bachelor’s, Master’s, or PhD degree in Computer Engineering, Computer Science, Electrical Engineering, Math, or related technical field.       Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form.",-1,0,4.2,4.4,4.3,4.0,4.2,10000+ Employees,Company - Public,Information Technology,1998,Internet & Web Services,$10+ billion (USD)
797,Zerto- DevOps Engineering Intern,Hewlett Packard Enterprise,Herzliya,4.2 ,"Zerto- DevOps Engineering Intern  This role has been designated as ‘Edge’, which means you will primarily work outside of an HPE office. Who We Are: Hewlett Packard Enterprise is the global edge-to-cloud company advancing the way people live and work. We help companies connect, protect, analyze, and act on their data and applications wherever they live, from edge to cloud, so they can turn insights into outcomes at the speed required to thrive in today’s complex world. Our culture thrives on finding new and better ways to accelerate what’s next. We know diverse backgrounds are valued and succeed here. We have the flexibility to manage our work and personal needs. We make bold moves, together, and are a force for good. If you are looking to stretch and grow your career our culture will embrace you. Open up opportunities with HPE.      Accountability, Accountability, Action Planning, Active Learning, Active Listening, Bias, Business, Calendar Management, Coaching, Computer Literacy, Creativity, Critical Thinking, Dealing with Ambiguity, Design Thinking, Empathy, Follow-Through, Growth Mindset, Intellectual Curiosity, Office Administration, Policy and procedures, Problem Solving, Project Management, Recordkeeping, Risk Assessment, Software Development {+ 5 more} Administration N/A",-1,0,3.8,3.7,4.3,3.8,4.2,10000+ Employees,Company - Public,Information Technology,2015,Information Technology Support Services,Unknown / Non-Applicable
798,Front End Engineering Intern,Hewlett Packard Enterprise,Herzliya,4.2 ,"Front End Engineering Intern  This role has been designated as ‘Edge’, which means you will primarily work outside of an HPE office. Who We Are: Hewlett Packard Enterprise is the global edge-to-cloud company advancing the way people live and work. We help companies connect, protect, analyze, and act on their data and applications wherever they live, from edge to cloud, so they can turn insights into outcomes at the speed required to thrive in today’s complex world. Our culture thrives on finding new and better ways to accelerate what’s next. We know diverse backgrounds are valued and succeed here. We have the flexibility to manage our work and personal needs. We make bold moves, together, and are a force for good. If you are looking to stretch and grow your career our culture will embrace you. Open up opportunities with HPE.    Accountability, Accountability, Action Planning, Active Learning, Active Listening, Bias, Business, Calendar Management, Coaching, Computer Literacy, Creativity, Critical Thinking, Dealing with Ambiguity, Design Thinking, Empathy, Follow-Through, Growth Mindset, Intellectual Curiosity, Office Administration, Policy and procedures, Problem Solving, Project Management, Recordkeeping, Risk Assessment, Software Development {+ 5 more} Administration N/A",-1,0,3.8,3.7,4.3,3.8,4.2,10000+ Employees,Company - Public,Information Technology,2015,Information Technology Support Services,Unknown / Non-Applicable
799,Backend Software Engineer - Air Platform,Oski Technology,Israel,4.6 ,"NVIDIA has been redefining computer graphics, PC gaming, and accelerated computing for more than 25 years. It’s an outstanding legacy of innovation that’s motivated by extraordinary technology —and amazing people. NVIDIA is looking for an experienced Python Developer to join our Air team – the Digital Twin for Data Center Simulation web application. To learn more, visit https://air.nvidia.com. As a Python Developer, you will be responsible for designing, developing, and maintaining our web applications. This position offers the opportunity to have a real impact in an influential, technology-focused company impacting product lines that power the most advanced data centers in the world. We have crafted a team of outstanding people, whose mission is to push the frontiers of what is possible today and define the platform for the future of data center simulation and design. What you'll be doing:",-1,0,4.4,4.5,4.5,4.3,4.1,10000+ Employees,Company - Public,Information Technology,1993,Computer Hardware Development,$5 to $10 billion (USD)
800,Machine Learning Engineer / Software Engineer,Horizon Technologies,Ramat Gan,3.5 ,"We’re seeking an experienced Machine Learning Engineer / Software Engineer (ML oriented), who will be integral to the data science feature development process, working in tandem with data engineering. You will design machine learning pipelines, apply algorithms to generate predictions and tackle data set challenges, and develop the first-ever, real-time corporate credit score platform. This isn't just another job. you'll be a key part of an exciting, experienced team in a fast-paced environment. You will:  Build forecasting/prediction models from scratch (POC) to production-ready Work closely in aligning the product, research, and development teams in crafting the product, increasing product effectiveness Take a critical role in the research process for finding the best market solutions for defined business problems Provide guidance to the R&D team and product teams  You have:  2+ years of experience as a Senior Software Engineer (ML), Machine Learning Engineer, Data Engineer, or in a similar role 4+ years of hands-on experience in engineering with Python Minimum 3-4 years of relevant experience: SQL complex queries (aggregations, analysis, etc.), as a strong cloud architect Degree in Computer Science, Physics, Mathematics, or equivalent experience Profound analytical skills and true love for data Extensive background in statistical analysis",-1,0,3.3,3.3,3.0,3.1,2.9,201 to 500 Employees,Company - Private,Management & Consulting,-1,Business Consulting,$25 to $100 million (USD)
801,Data and Insights Analyst,OGC Global,Tel Aviv-Yafo,5.0 ,"OGC is a boutique research and consulting agency specializing in data-driven strategy, quantitative analytics, and Customer Experience (CX) program design and optimization. We work with some of the world’s largest organizations across a variety of industries, including Financial Services, Specialty Retail, Telecommunications, Hospitality and Software, helping them to gain a deep understanding of their customers, develop actionable insights, and improve business processes.  We are seeking a full-time Data and Insights Analyst to join our team and support the development and execution of both our CX and Market research practices. This role provides a great opportunity for a curious, self-starter to become part of a high-performing team, and implement a hands-on approach to data exploration, manipulation, and database extraction automation. This will help our clients with mapping and documenting various data structures and platforms, eventually creating a curated, more approachable pattern of data retrieval. This is a full time position based in our Tel Aviv office with a hybrid work model.",-1,1,5.0,4.5,5.0,5.0,5.0,1 to 50 Employees,Company - Public,-1,-1,-1,Unknown / Non-Applicable
802,Cloud Analyst - Student Position,Personetics,Giv`atayim,-1,"Personetics is an B2B2C Enterprise-Software Fintech start-up that is leading the Self-Driving Finance revolution in banking. We help banks deliver highly intelligent and personalized banking experiences to their retail customers across all digital channels. We’re pioneering establishing a new category of consumer banking based around data-driven personalization and customer engagement serving over 120 million bank customers worldwide.  Requirements: BA student of Information Technology, or a related field (or equivalent practical experience). Basic understanding of cloud computing principles, architectures, and services.  About The Position:   Responsibilities:",-1,1,3.3,3.4,3.2,3.1,3.3,51 to 200 Employees,Company - Private,Information Technology,-1,Computer Hardware Development,$1 to $5 million (USD)
803,Data & BI Analyst,Tectu,Tel Aviv-Yafo,-1,"Tel Aviv, Israel Job Type: Part Time About the Company At Tectu, you can make a real impact! As a Data & BI Analyst you will play a lead role in delivering data and business strategies, solutions and processes to support the data oriented projects. The ideal candidate is passionate about delivering cutting edge solutions to support the changing business needs and technology landscape. You will be working closely with others on our Product and Engineering teams to define and deliver these solutions.",-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,51 to 200 Employees,Company - Private,Information Technology,2021,Software Development,Unknown / Non-Applicable
804,Depth Camera Calibration Student - Imaging & Sensing Technology Group,Apple,Herzliya,4.2 ,"Summary Posted: Jan 23, 2023 Role Number:200454196 The Imaging and Sensing group at Apple develops depth sensing systems such as the ground-breaking True Depth camera that powers FaceID, as well as other cameras in Apple products. This multi-disciplinary group of engineers is responsible for architecture, design, and development of these highly complex sensing systems for Apple products. The Cameras and Depth Sensing team is looking for a system design engineer directly responsible for the design of calibration, simulation and test systems for new depth camera systems. This engineer works closely with Hardware Algorithm, Data Analysis and Operation groups to ensure the success of future Apple products. In this role, you will: * Develop, optimize and debug calibration and image processing algorithms & software in Matlab/C/Objective C * Design and specify the calibration and test methodology and stations according to product characters and quality requirements * Develop and optimize the entire station S/W solution * Qualify and debug the calibration and test station from system level down to component level, and improve station maturity * Deploy and monitor the stations, analyze large quantity station data, and formulate reports throughout the NPI cycle * Cooperate with cross functional teams to specify and implement test coverage",-1,0,3.8,4.3,4.2,3.7,3.6,10000+ Employees,Company - Public,Information Technology,1976,Computer Hardware Development,$10+ billion (USD)
805,Data Scientist,EY,Tel Aviv-Yafo,3.9 ,"We are looking for a talented Data Scientist to join our leading technology consulting team. In this role your responsibilities will be: Supporting the Market teams in building go to market strategies Translating business requirements to Data Science solutions leveraging strong business acumen Applying technical knowledge to architect solutions that meet business needs, AA/AI roadmaps, and contributing to architectures that enable the ability to scale to support additional modelling use cases Play a key role in the end-to-end delivery of AI solutions for our clients, from ideation, feasibility assessment, to data preparation, modelling and industrialization",-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,Unknown,-1,-1,-1,Unknown / Non-Applicable
806,LLM Principal Data Scientist – NLP Domain,Citi,Tel Aviv-Yafo,3.9 ,"Citi Innovation Lab in Tel Aviv is where dynamic projects are cultivated. The lab provides thought-leadership, technological solutions, and innovation to Citi’s global banking business. The AI/NLP group is the center of revolutionizing Citi's approach to handling data: including automated document processing, information and entity extraction, summarization, as well as data analysis based chatbots. We are actively working on developing and introducing cutting edge technologies, including LLMs. Combined text and image synergies and more. We are looking for multi talented candidates that can both drive thought leadership, manage teams as well as research and develop NLP technologies and frameworks custom tailored to Citi needs. The successful candidate will also be an influencer and be able to mentor and build their team members to grow professionally and personally. Finally, we expect our successful candidate to be able to work with internal clients and stakeholders to facilitate access to data, infrastructure and finally, deployment. Technology Applications Development Full time",-1,0,3.9,3.8,3.8,3.5,3.5,10000+ Employees,Company - Public,Financial Services,1812,Investment & Asset Management,$10+ billion (USD)
807,Backend Software Developer - Israel,ART Medical,Netanya,4.7 ,"ART MEDICAL is a well-funded medical startup, developing cutting-edge technologies for ICU patients. Our smART+™ platform is an intelligent, sensor-based feeding system for critical care patients that aims to prevent life-threatening, in-hospital complications, such as ventilator-associated pneumonia, malnutrition, and acute kidney injury. With the introduction of Nutrition Management 2.0™ to critical care patient scoring systems, the smART+™ platform monitors, analyzes and prevents malnutrition and gastric aspiration in real time. By providing optimal nutritional care and achieving up to 100% feeding efficiency, the smART+™ platform improves the standard of care and helps ICU patients recover faster. We are looking for a Backend Software Developer to join our interdisciplinary group of software, firmware, and hardware engineers.",-1,0,4.5,4.2,4.6,4.4,4.3,Unknown,Company - Public,-1,-1,-1,Unknown / Non-Applicable
808,Software Engineer - Windows Internals,Microsoft,Tel Aviv-Yafo,4.3 ,"Every organization needs to protect its sensitive data and access to critical assets. We are building a security product designed to revolutionize and reshape how people and organizations access their most sensitive resources.  This unique solution combines many technologies and disciplines in a mission to build a cohesive security product, which aims to empower organizations to access and manage highly secure assets while staying productive and avoiding business disruption.  Aspart of the founding team of a new product group, you will have massive impact in shaping the next generation of secure remote access ecosystem in the security landscape.  This is your opportunity to be part of a fast-moving, startup-like team that is laser focused on achieving very high goals, with a variety of teams across Microsoft and have a great time doing so.  Join us and shape the future of security!        Microsoft is an equal opportunity employer. Consistent with applicable law, all qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations.",-1,0,4.1,4.1,4.3,3.9,4.1,10000+ Employees,Company - Public,Information Technology,1975,Computer Hardware Development,$10+ billion (USD)
809,Software Engineer,Innovid,Tel Aviv-Yafo,4.4 ,"Innovid (NYSE:CTV) powers advertising delivery, personalization, measurement and outcomes across linear, CTV and digital for the world's largest brands. Through a global infrastructure that enables cross-platform ad serving, data-driven creative, and currency-grade measurement, Innovid offers its clients always-on intelligence to optimize advertising investment across channels, platforms, screens, and devices. Innovid is an independent platform that leads the market in converged TV innovation, through proprietary technology and exclusive partnerships designed to reimagine TV advertising. Headquartered in New York City, Innovid serves a global client base through offices across the Americas, Europe, and Asia Pacific. To learn more, visit innovid.com or follow us on LinkedIn or Twitter. We have a developer-centric culture, practice continuous deployment and no code ownership, and deal daily with the most advanced technologies and methodologies in software development, high scalability, and fully automated and tested pipelines. We're looking for top-notch, passionate developers to be part of our world-class R&D team. If you think you can handle a wide range of technologies, pushing code to production several times a day, working on a different part of our product code with every new task you getת and using the best practices in the industry? please contact us!",-1,0,3.9,3.9,4.5,4.2,4.5,201 to 500 Employees,Company - Public,Information Technology,2007,Internet & Web Services,$25 to $100 million (USD)
810,Associate/Consultant - Cybersecurity,Boston Consulting Group,Tel Aviv-Yafo,4.4 ,"Who We Are  Boston Consulting Group partners with leaders in business and society to tackle their most important challenges and capture their greatest opportunities. BCG was the pioneer in business strategy when it was founded in 1963. Today, we help clients with total transformation-inspiring complex change, enabling organizations to grow, building competitive advantage, and driving bottom-line impact.  To succeed, organizations must blend digital and human capabilities. Our diverse, global teams bring deep industry and functional expertise and a range of perspectives to spark change. BCG delivers solutions through leading-edge management consulting along with technology and design, corporate and digital ventures—and business purpose. We work in a uniquely collaborative model across the firm and throughout all levels of the client organization, generating results that allow our clients to thrive.   BCG''s Tech and Digital Advantage (TDA) practice focuses on helping clients deliver competitive advantage and business superior performance through the use of data, technology and digital. TDA is the fastest growing practice at BCG and at the heart of the strategic impact we have with our clients. Our consultants and experts globally work across all industries and provide deep experience and expertise across a number of topics including: * Digital Transformation * Data & Digital Platforms * Software & Agile * Digitizing the Tech Function",-1,0,4.4,4.5,4.3,4.1,3.1,10000+ Employees,Company - Private,Management & Consulting,1963,Business Consulting,$5 to $10 billion (USD)
811,"AI Product Analyst student for Artificial Intelligence Group, Intel",INTEL,Petah Tikva,4.2 ,"Job Description  The AI Solutions Group is Intel's internal AI group. It is a global team of over 200 experts that uses AI to upgrade and transform Intel's critical operations. The group develops and deploys AI solutions across the company, from processor architecture and design, through manufacturing to sales. This yields both more then 1B of annual value for Intel and better products for its customers. Our AI Product Analysts Intel's AI product experts are essentially rock stars-they combine deep AI knowledge with product management best practices to create innovative and high value AI based products at scale. Our AI product experts engage with our customers to identify high business value problems that can be solved using AI, defining creative and high-end solutions that our data scientists and machine learning engineers can create. They also conduct deep data analysis using state-of-the-art technologies, collaborating with our data scientists to identify, create and evaluate the best algorithms to solve problems. Working diligently with our customers, our product analysts help implement and drive the highest business value possible from our solutions.               Intel's Information Technology Group (IT) designs, deploys and supports the information technology architecture and hardware/software applications for Intel. This includes the LAN, WAN, telephony, data centers, client PCs, backup and restore, and enterprise applications. IT is also responsible for e-Commerce development, data hosting and delivery of Web content and services.  All qualified applicants will receive consideration for employment without regard to race, color, religion, religious creed, sex, national origin, ancestry, age, physical or mental disability, medical condition, genetic information, military and veteran status, marital status, pregnancy, gender, gender expression, gender identity, sexual orientation, or any other characteristic protected by local law, regulation, or ordinance.  We offer a total compensation package that ranks among the best in the industry. It consists of competitive pay, stock, bonuses, as well as, benefit programs which include health, retirement, and vacation. Find more information about all of our Amazing Benefits here: https://www.intel.com/content/www/us/en/jobs/benefits.html  This role will be eligible for our hybrid work model which allows employees to split their time between working on-site at their assigned Intel site and off-site.",-1,0,4.0,4.0,4.2,3.7,4.1,10000+ Employees,Company - Public,Information Technology,1968,Computer Hardware Development,$10+ billion (USD)
812,Zerto - Backend Engineering Intern,Hewlett Packard Enterprise,Herzliya,4.2 ,"Zerto - Backend Engineering Intern  This role has been designated as ‘Edge’, which means you will primarily work outside of an HPE office. Who We Are: Hewlett Packard Enterprise is the global edge-to-cloud company advancing the way people live and work. We help companies connect, protect, analyze, and act on their data and applications wherever they live, from edge to cloud, so they can turn insights into outcomes at the speed required to thrive in today’s complex world. Our culture thrives on finding new and better ways to accelerate what’s next. We know diverse backgrounds are valued and succeed here. We have the flexibility to manage our work and personal needs. We make bold moves, together, and are a force for good. If you are looking to stretch and grow your career our culture will embrace you. Open up opportunities with HPE.        Accountability, Accountability, Action Planning, Active Learning, Active Listening, Bias, Business, Calendar Management, Coaching, Computer Literacy, Creativity, Critical Thinking, Dealing with Ambiguity, Design Thinking, Empathy, Follow-Through, Growth Mindset, Intellectual Curiosity, Office Administration, Policy and procedures, Problem Solving, Project Management, Recordkeeping, Risk Assessment, Software Development {+ 5 more} Administration N/A",-1,0,3.8,3.7,4.3,3.8,4.2,10000+ Employees,Company - Public,Information Technology,2015,Information Technology Support Services,Unknown / Non-Applicable
